Gene,logFC,t_stat,p_value,q_value
205706_s_at,,0.0,1.0,1.0
205707_at,,0.0,1.0,1.0
205708_s_at,,0.0,1.0,1.0
205709_s_at,,0.0,1.0,1.0
205710_at,,0.0,1.0,1.0
205711_x_at,,0.0,1.0,1.0
205713_s_at,,0.0,1.0,1.0
205714_s_at,,0.0,1.0,1.0
205715_at,,0.0,1.0,1.0
205716_at,,0.0,1.0,1.0
205717_x_at,,0.0,1.0,1.0
205718_at,,0.0,1.0,1.0
205719_s_at,,0.0,1.0,1.0
205726_at,,0.0,1.0,1.0
205727_at,,0.0,1.0,1.0
205729_at,,0.0,1.0,1.0
205730_s_at,,0.0,1.0,1.0
205731_s_at,,0.0,1.0,1.0
205732_s_at,,0.0,1.0,1.0
205733_at,,0.0,1.0,1.0
205739_x_at,,0.0,1.0,1.0
205740_s_at,,0.0,1.0,1.0
205741_s_at,,0.0,1.0,1.0
205743_at,,0.0,1.0,1.0
205745_x_at,,0.0,1.0,1.0
205746_s_at,,0.0,1.0,1.0
205748_s_at,,0.0,1.0,1.0
205750_at,,0.0,1.0,1.0
205752_s_at,,0.0,1.0,1.0
205756_s_at,,0.0,1.0,1.0
205757_at,,0.0,1.0,1.0
205758_at,,0.0,1.0,1.0
205759_s_at,,0.0,1.0,1.0
205760_s_at,,0.0,1.0,1.0
205761_s_at,,0.0,1.0,1.0
205762_s_at,,0.0,1.0,1.0
205763_s_at,,0.0,1.0,1.0
205766_at,,0.0,1.0,1.0
205767_at,,0.0,1.0,1.0
205768_s_at,,0.0,1.0,1.0
205769_at,,0.0,1.0,1.0
205770_at,,0.0,1.0,1.0
205771_s_at,,0.0,1.0,1.0
205773_at,,0.0,1.0,1.0
205774_at,,0.0,1.0,1.0
205775_at,,0.0,1.0,1.0
205776_at,,0.0,1.0,1.0
205778_at,,0.0,1.0,1.0
205779_at,,0.0,1.0,1.0
205780_at,,0.0,1.0,1.0
205781_at,,0.0,1.0,1.0
205782_at,,0.0,1.0,1.0
205784_x_at,,0.0,1.0,1.0
205786_s_at,,0.0,1.0,1.0
205787_x_at,,0.0,1.0,1.0
205788_s_at,,0.0,1.0,1.0
205790_at,,0.0,1.0,1.0
205792_at,,0.0,1.0,1.0
205793_x_at,,0.0,1.0,1.0
205794_s_at,,0.0,1.0,1.0
205796_at,,0.0,1.0,1.0
205797_s_at,,0.0,1.0,1.0
205798_at,,0.0,1.0,1.0
205801_s_at,,0.0,1.0,1.0
205802_at,,0.0,1.0,1.0
205803_s_at,,0.0,1.0,1.0
205804_s_at,,0.0,1.0,1.0
205805_s_at,,0.0,1.0,1.0
205807_s_at,,0.0,1.0,1.0
205808_at,,0.0,1.0,1.0
205809_s_at,,0.0,1.0,1.0
205810_s_at,,0.0,1.0,1.0
205811_at,,0.0,1.0,1.0
205812_s_at,,0.0,1.0,1.0
205816_at,,0.0,1.0,1.0
205817_at,,0.0,1.0,1.0
205819_at,,0.0,1.0,1.0
205821_at,,0.0,1.0,1.0
205822_s_at,,0.0,1.0,1.0
205823_at,,0.0,1.0,1.0
205824_at,,0.0,1.0,1.0
205825_at,,0.0,1.0,1.0
205828_at,,0.0,1.0,1.0
205829_at,,0.0,1.0,1.0
205830_at,,0.0,1.0,1.0
205831_at,,0.0,1.0,1.0
205832_at,,0.0,1.0,1.0
205833_s_at,,0.0,1.0,1.0
205835_s_at,,0.0,1.0,1.0
205836_s_at,,0.0,1.0,1.0
205839_s_at,,0.0,1.0,1.0
205841_at,,0.0,1.0,1.0
205842_s_at,,0.0,1.0,1.0
205843_x_at,,0.0,1.0,1.0
205844_at,,0.0,1.0,1.0
205845_at,,0.0,1.0,1.0
205846_at,,0.0,1.0,1.0
205847_at,,0.0,1.0,1.0
205849_s_at,,0.0,1.0,1.0
205851_at,,0.0,1.0,1.0
205854_at,,0.0,1.0,1.0
205855_at,,0.0,1.0,1.0
205857_at,,0.0,1.0,1.0
205859_at,,0.0,1.0,1.0
205860_x_at,,0.0,1.0,1.0
205861_at,,0.0,1.0,1.0
205862_at,,0.0,1.0,1.0
205868_s_at,,0.0,1.0,1.0
205870_at,,0.0,1.0,1.0
205871_at,,0.0,1.0,1.0
205872_x_at,,0.0,1.0,1.0
205875_s_at,,0.0,1.0,1.0
205876_at,,0.0,1.0,1.0
205877_s_at,,0.0,1.0,1.0
205878_at,,0.0,1.0,1.0
205879_x_at,,0.0,1.0,1.0
205880_at,,0.0,1.0,1.0
205881_at,,0.0,1.0,1.0
205882_x_at,,0.0,1.0,1.0
205883_at,,0.0,1.0,1.0
205884_at,,0.0,1.0,1.0
205885_s_at,,0.0,1.0,1.0
205887_x_at,,0.0,1.0,1.0
205890_s_at,,0.0,1.0,1.0
205891_at,,0.0,1.0,1.0
205895_s_at,,0.0,1.0,1.0
205896_at,,0.0,1.0,1.0
205898_at,,0.0,1.0,1.0
205899_at,,0.0,1.0,1.0
205903_s_at,,0.0,1.0,1.0
205904_at,,0.0,1.0,1.0
205905_s_at,,0.0,1.0,1.0
205906_at,,0.0,1.0,1.0
205907_s_at,,0.0,1.0,1.0
205908_s_at,,0.0,1.0,1.0
205909_at,,0.0,1.0,1.0
205910_s_at,,0.0,1.0,1.0
205913_at,,0.0,1.0,1.0
205916_at,,0.0,1.0,1.0
205917_at,,0.0,1.0,1.0
205918_at,,0.0,1.0,1.0
205922_at,,0.0,1.0,1.0
205923_at,,0.0,1.0,1.0
205926_at,,0.0,1.0,1.0
205928_at,,0.0,1.0,1.0
205930_at,,0.0,1.0,1.0
205931_s_at,,0.0,1.0,1.0
205932_s_at,,0.0,1.0,1.0
205933_at,,0.0,1.0,1.0
205934_at,,0.0,1.0,1.0
205936_s_at,,0.0,1.0,1.0
205937_at,,0.0,1.0,1.0
205941_s_at,,0.0,1.0,1.0
205943_at,,0.0,1.0,1.0
205945_at,,0.0,1.0,1.0
205946_at,,0.0,1.0,1.0
205948_at,,0.0,1.0,1.0
205952_at,,0.0,1.0,1.0
205953_at,,0.0,1.0,1.0
205956_x_at,,0.0,1.0,1.0
205957_at,,0.0,1.0,1.0
205959_at,,0.0,1.0,1.0
205961_s_at,,0.0,1.0,1.0
205963_s_at,,0.0,1.0,1.0
205964_at,,0.0,1.0,1.0
205965_at,,0.0,1.0,1.0
205966_at,,0.0,1.0,1.0
205967_at,,0.0,1.0,1.0
205968_at,,0.0,1.0,1.0
205970_at,,0.0,1.0,1.0
205975_s_at,,0.0,1.0,1.0
205976_at,,0.0,1.0,1.0
205977_s_at,,0.0,1.0,1.0
205979_at,,0.0,1.0,1.0
205980_s_at,,0.0,1.0,1.0
205981_s_at,,0.0,1.0,1.0
205983_at,,0.0,1.0,1.0
205986_at,,0.0,1.0,1.0
205987_at,,0.0,1.0,1.0
205988_at,,0.0,1.0,1.0
205990_s_at,,0.0,1.0,1.0
205991_s_at,,0.0,1.0,1.0
205992_s_at,,0.0,1.0,1.0
205995_x_at,,0.0,1.0,1.0
205996_s_at,,0.0,1.0,1.0
205997_at,,0.0,1.0,1.0
205998_x_at,,0.0,1.0,1.0
206002_at,,0.0,1.0,1.0
206003_at,,0.0,1.0,1.0
206005_s_at,,0.0,1.0,1.0
206006_s_at,,0.0,1.0,1.0
206009_at,,0.0,1.0,1.0
206011_at,,0.0,1.0,1.0
206015_s_at,,0.0,1.0,1.0
206016_at,,0.0,1.0,1.0
206018_at,,0.0,1.0,1.0
206020_at,,0.0,1.0,1.0
206022_at,,0.0,1.0,1.0
206023_at,,0.0,1.0,1.0
206025_s_at,,0.0,1.0,1.0
206026_s_at,,0.0,1.0,1.0
206028_s_at,,0.0,1.0,1.0
206031_s_at,,0.0,1.0,1.0
206032_at,,0.0,1.0,1.0
206033_s_at,,0.0,1.0,1.0
206034_at,,0.0,1.0,1.0
206036_s_at,,0.0,1.0,1.0
206038_s_at,,0.0,1.0,1.0
206042_x_at,,0.0,1.0,1.0
206043_s_at,,0.0,1.0,1.0
206044_s_at,,0.0,1.0,1.0
206048_at,,0.0,1.0,1.0
206049_at,,0.0,1.0,1.0
206050_s_at,,0.0,1.0,1.0
206052_s_at,,0.0,1.0,1.0
206055_s_at,,0.0,1.0,1.0
206056_x_at,,0.0,1.0,1.0
206059_at,,0.0,1.0,1.0
206060_s_at,,0.0,1.0,1.0
206061_s_at,,0.0,1.0,1.0
206063_x_at,,0.0,1.0,1.0
206066_s_at,,0.0,1.0,1.0
206067_s_at,,0.0,1.0,1.0
206068_s_at,,0.0,1.0,1.0
206070_s_at,,0.0,1.0,1.0
206072_at,,0.0,1.0,1.0
206074_s_at,,0.0,1.0,1.0
206075_s_at,,0.0,1.0,1.0
206076_at,,0.0,1.0,1.0
206079_at,,0.0,1.0,1.0
206081_at,,0.0,1.0,1.0
206082_at,,0.0,1.0,1.0
206086_x_at,,0.0,1.0,1.0
206087_x_at,,0.0,1.0,1.0
206088_at,,0.0,1.0,1.0
206090_s_at,,0.0,1.0,1.0
206091_at,,0.0,1.0,1.0
206092_x_at,,0.0,1.0,1.0
206093_x_at,,0.0,1.0,1.0
206095_s_at,,0.0,1.0,1.0
206096_at,,0.0,1.0,1.0
206098_at,,0.0,1.0,1.0
206099_at,,0.0,1.0,1.0
206100_at,,0.0,1.0,1.0
206101_at,,0.0,1.0,1.0
206102_at,,0.0,1.0,1.0
206103_at,,0.0,1.0,1.0
206106_at,,0.0,1.0,1.0
206107_at,,0.0,1.0,1.0
206108_s_at,,0.0,1.0,1.0
206110_at,,0.0,1.0,1.0
206113_s_at,,0.0,1.0,1.0
206114_at,,0.0,1.0,1.0
206115_at,,0.0,1.0,1.0
206116_s_at,,0.0,1.0,1.0
206117_at,,0.0,1.0,1.0
206118_at,,0.0,1.0,1.0
206122_at,,0.0,1.0,1.0
206123_at,,0.0,1.0,1.0
206125_s_at,,0.0,1.0,1.0
206128_at,,0.0,1.0,1.0
206131_at,,0.0,1.0,1.0
206132_at,,0.0,1.0,1.0
206133_at,,0.0,1.0,1.0
206134_at,,0.0,1.0,1.0
206137_at,,0.0,1.0,1.0
206138_s_at,,0.0,1.0,1.0
206139_at,,0.0,1.0,1.0
206140_at,,0.0,1.0,1.0
206141_at,,0.0,1.0,1.0
206142_at,,0.0,1.0,1.0
206143_at,,0.0,1.0,1.0
206144_at,,0.0,1.0,1.0
206147_x_at,,0.0,1.0,1.0
206150_at,,0.0,1.0,1.0
206152_at,,0.0,1.0,1.0
206157_at,,0.0,1.0,1.0
206158_s_at,,0.0,1.0,1.0
206163_at,,0.0,1.0,1.0
206164_at,,0.0,1.0,1.0
206165_s_at,,0.0,1.0,1.0
206166_s_at,,0.0,1.0,1.0
206167_s_at,,0.0,1.0,1.0
206169_x_at,,0.0,1.0,1.0
206170_at,,0.0,1.0,1.0
206171_at,,0.0,1.0,1.0
206173_x_at,,0.0,1.0,1.0
206174_s_at,,0.0,1.0,1.0
206175_x_at,,0.0,1.0,1.0
206180_x_at,,0.0,1.0,1.0
206181_at,,0.0,1.0,1.0
206182_at,,0.0,1.0,1.0
206186_at,,0.0,1.0,1.0
206188_at,,0.0,1.0,1.0
206191_at,,0.0,1.0,1.0
206193_s_at,,0.0,1.0,1.0
206194_at,,0.0,1.0,1.0
206197_at,,0.0,1.0,1.0
206199_at,,0.0,1.0,1.0
206200_s_at,,0.0,1.0,1.0
206201_s_at,,0.0,1.0,1.0
206204_at,,0.0,1.0,1.0
206205_at,,0.0,1.0,1.0
206206_at,,0.0,1.0,1.0
206208_at,,0.0,1.0,1.0
206209_s_at,,0.0,1.0,1.0
206211_at,,0.0,1.0,1.0
206213_at,,0.0,1.0,1.0
206214_at,,0.0,1.0,1.0
206216_at,,0.0,1.0,1.0
206219_s_at,,0.0,1.0,1.0
206220_s_at,,0.0,1.0,1.0
206224_at,,0.0,1.0,1.0
206227_at,,0.0,1.0,1.0
206231_at,,0.0,1.0,1.0
206233_at,,0.0,1.0,1.0
206235_at,,0.0,1.0,1.0
206236_at,,0.0,1.0,1.0
206238_s_at,,0.0,1.0,1.0
206239_s_at,,0.0,1.0,1.0
206240_s_at,,0.0,1.0,1.0
206241_at,,0.0,1.0,1.0
206243_at,,0.0,1.0,1.0
206245_s_at,,0.0,1.0,1.0
206247_at,,0.0,1.0,1.0
206249_at,,0.0,1.0,1.0
206254_at,,0.0,1.0,1.0
206257_at,,0.0,1.0,1.0
206261_at,,0.0,1.0,1.0
206262_at,,0.0,1.0,1.0
206263_at,,0.0,1.0,1.0
206267_s_at,,0.0,1.0,1.0
206271_at,,0.0,1.0,1.0
206272_at,,0.0,1.0,1.0
206273_at,,0.0,1.0,1.0
206274_s_at,,0.0,1.0,1.0
206276_at,,0.0,1.0,1.0
206277_at,,0.0,1.0,1.0
206278_at,,0.0,1.0,1.0
206283_s_at,,0.0,1.0,1.0
206284_x_at,,0.0,1.0,1.0
206289_at,,0.0,1.0,1.0
206295_at,,0.0,1.0,1.0
206296_x_at,,0.0,1.0,1.0
206298_at,,0.0,1.0,1.0
206299_at,,0.0,1.0,1.0
206300_s_at,,0.0,1.0,1.0
206302_s_at,,0.0,1.0,1.0
206303_s_at,,0.0,1.0,1.0
206306_at,,0.0,1.0,1.0
206307_s_at,,0.0,1.0,1.0
206308_at,,0.0,1.0,1.0
206315_at,,0.0,1.0,1.0
206316_s_at,,0.0,1.0,1.0
206323_x_at,,0.0,1.0,1.0
206324_s_at,,0.0,1.0,1.0
206325_at,,0.0,1.0,1.0
206326_at,,0.0,1.0,1.0
206330_s_at,,0.0,1.0,1.0
206331_at,,0.0,1.0,1.0
206332_s_at,,0.0,1.0,1.0
206335_at,,0.0,1.0,1.0
206336_at,,0.0,1.0,1.0
206337_at,,0.0,1.0,1.0
206338_at,,0.0,1.0,1.0
206341_at,,0.0,1.0,1.0
206342_x_at,,0.0,1.0,1.0
206346_at,,0.0,1.0,1.0
206347_at,,0.0,1.0,1.0
206348_s_at,,0.0,1.0,1.0
206351_s_at,,0.0,1.0,1.0
206352_s_at,,0.0,1.0,1.0
206357_at,,0.0,1.0,1.0
206359_at,,0.0,1.0,1.0
206362_x_at,,0.0,1.0,1.0
206363_at,,0.0,1.0,1.0
206364_at,,0.0,1.0,1.0
206366_x_at,,0.0,1.0,1.0
206373_at,,0.0,1.0,1.0
206374_at,,0.0,1.0,1.0
206376_at,,0.0,1.0,1.0
206377_at,,0.0,1.0,1.0
206378_at,,0.0,1.0,1.0
206383_s_at,,0.0,1.0,1.0
206385_s_at,,0.0,1.0,1.0
206391_at,,0.0,1.0,1.0
206392_s_at,,0.0,1.0,1.0
206393_at,,0.0,1.0,1.0
206396_at,,0.0,1.0,1.0
206399_x_at,,0.0,1.0,1.0
206400_at,,0.0,1.0,1.0
206401_s_at,,0.0,1.0,1.0
206402_s_at,,0.0,1.0,1.0
206404_at,,0.0,1.0,1.0
206405_x_at,,0.0,1.0,1.0
206407_s_at,,0.0,1.0,1.0
206409_at,,0.0,1.0,1.0
206412_at,,0.0,1.0,1.0
206414_s_at,,0.0,1.0,1.0
206416_at,,0.0,1.0,1.0
206420_at,,0.0,1.0,1.0
206421_s_at,,0.0,1.0,1.0
206424_at,,0.0,1.0,1.0
206430_at,,0.0,1.0,1.0
206431_x_at,,0.0,1.0,1.0
206432_at,,0.0,1.0,1.0
206437_at,,0.0,1.0,1.0
206438_x_at,,0.0,1.0,1.0
206439_at,,0.0,1.0,1.0
206440_at,,0.0,1.0,1.0
206441_s_at,,0.0,1.0,1.0
206445_s_at,,0.0,1.0,1.0
206448_at,,0.0,1.0,1.0
206451_at,,0.0,1.0,1.0
206452_x_at,,0.0,1.0,1.0
206453_s_at,,0.0,1.0,1.0
206457_s_at,,0.0,1.0,1.0
206461_x_at,,0.0,1.0,1.0
206463_s_at,,0.0,1.0,1.0
206468_s_at,,0.0,1.0,1.0
206469_x_at,,0.0,1.0,1.0
206470_at,,0.0,1.0,1.0
206471_s_at,,0.0,1.0,1.0
206472_s_at,,0.0,1.0,1.0
206474_at,,0.0,1.0,1.0
206477_s_at,,0.0,1.0,1.0
206478_at,,0.0,1.0,1.0
206480_at,,0.0,1.0,1.0
206481_s_at,,0.0,1.0,1.0
206482_at,,0.0,1.0,1.0
206483_at,,0.0,1.0,1.0
206486_at,,0.0,1.0,1.0
206487_at,,0.0,1.0,1.0
206488_s_at,,0.0,1.0,1.0
206490_at,,0.0,1.0,1.0
206491_s_at,,0.0,1.0,1.0
206495_s_at,,0.0,1.0,1.0
206496_at,,0.0,1.0,1.0
206497_at,,0.0,1.0,1.0
206498_at,,0.0,1.0,1.0
206499_s_at,,0.0,1.0,1.0
206500_s_at,,0.0,1.0,1.0
206502_s_at,,0.0,1.0,1.0
206503_x_at,,0.0,1.0,1.0
206506_s_at,,0.0,1.0,1.0
206507_at,,0.0,1.0,1.0
206508_at,,0.0,1.0,1.0
206509_at,,0.0,1.0,1.0
206510_at,,0.0,1.0,1.0
206511_s_at,,0.0,1.0,1.0
206512_at,,0.0,1.0,1.0
206513_at,,0.0,1.0,1.0
206514_s_at,,0.0,1.0,1.0
206516_at,,0.0,1.0,1.0
206521_s_at,,0.0,1.0,1.0
206522_at,,0.0,1.0,1.0
206526_at,,0.0,1.0,1.0
206527_at,,0.0,1.0,1.0
206529_x_at,,0.0,1.0,1.0
206533_at,,0.0,1.0,1.0
206536_s_at,,0.0,1.0,1.0
206538_at,,0.0,1.0,1.0
206539_s_at,,0.0,1.0,1.0
206540_at,,0.0,1.0,1.0
206542_s_at,,0.0,1.0,1.0
206543_at,,0.0,1.0,1.0
206544_x_at,,0.0,1.0,1.0
206546_at,,0.0,1.0,1.0
206548_at,,0.0,1.0,1.0
206550_s_at,,0.0,1.0,1.0
206551_x_at,,0.0,1.0,1.0
206552_s_at,,0.0,1.0,1.0
206553_at,,0.0,1.0,1.0
206554_x_at,,0.0,1.0,1.0
206555_s_at,,0.0,1.0,1.0
206556_at,,0.0,1.0,1.0
206558_at,,0.0,1.0,1.0
206559_x_at,,0.0,1.0,1.0
206560_s_at,,0.0,1.0,1.0
206561_s_at,,0.0,1.0,1.0
206562_s_at,,0.0,1.0,1.0
206565_x_at,,0.0,1.0,1.0
206567_s_at,,0.0,1.0,1.0
206571_s_at,,0.0,1.0,1.0
206572_x_at,,0.0,1.0,1.0
206574_s_at,,0.0,1.0,1.0
206576_s_at,,0.0,1.0,1.0
206578_at,,0.0,1.0,1.0
206580_s_at,,0.0,1.0,1.0
206582_s_at,,0.0,1.0,1.0
206583_at,,0.0,1.0,1.0
206584_at,,0.0,1.0,1.0
206587_at,,0.0,1.0,1.0
206592_s_at,,0.0,1.0,1.0
206593_s_at,,0.0,1.0,1.0
206595_at,,0.0,1.0,1.0
206600_s_at,,0.0,1.0,1.0
206609_at,,0.0,1.0,1.0
206611_at,,0.0,1.0,1.0
206612_at,,0.0,1.0,1.0
206613_s_at,,0.0,1.0,1.0
206618_at,,0.0,1.0,1.0
206621_s_at,,0.0,1.0,1.0
206628_at,,0.0,1.0,1.0
206631_at,,0.0,1.0,1.0
206632_s_at,,0.0,1.0,1.0
206634_at,,0.0,1.0,1.0
206635_at,,0.0,1.0,1.0
206636_at,,0.0,1.0,1.0
206637_at,,0.0,1.0,1.0
206638_at,,0.0,1.0,1.0
206641_at,,0.0,1.0,1.0
206642_at,,0.0,1.0,1.0
206648_at,,0.0,1.0,1.0
206649_s_at,,0.0,1.0,1.0
206650_at,,0.0,1.0,1.0
206652_at,,0.0,1.0,1.0
206653_at,,0.0,1.0,1.0
206654_s_at,,0.0,1.0,1.0
206655_s_at,,0.0,1.0,1.0
206656_s_at,,0.0,1.0,1.0
206657_s_at,,0.0,1.0,1.0
206658_at,,0.0,1.0,1.0
206659_at,,0.0,1.0,1.0
206662_at,,0.0,1.0,1.0
206665_s_at,,0.0,1.0,1.0
206666_at,,0.0,1.0,1.0
206667_s_at,,0.0,1.0,1.0
206668_s_at,,0.0,1.0,1.0
206674_at,,0.0,1.0,1.0
206675_s_at,,0.0,1.0,1.0
206681_x_at,,0.0,1.0,1.0
206682_at,,0.0,1.0,1.0
206683_at,,0.0,1.0,1.0
206685_at,,0.0,1.0,1.0
206686_at,,0.0,1.0,1.0
206687_s_at,,0.0,1.0,1.0
206688_s_at,,0.0,1.0,1.0
206689_x_at,,0.0,1.0,1.0
206693_at,,0.0,1.0,1.0
206695_x_at,,0.0,1.0,1.0
206696_at,,0.0,1.0,1.0
206697_s_at,,0.0,1.0,1.0
206698_at,,0.0,1.0,1.0
206701_x_at,,0.0,1.0,1.0
206702_at,,0.0,1.0,1.0
206704_at,,0.0,1.0,1.0
206706_at,,0.0,1.0,1.0
206710_s_at,,0.0,1.0,1.0
206712_at,,0.0,1.0,1.0
206714_at,,0.0,1.0,1.0
206715_at,,0.0,1.0,1.0
206722_s_at,,0.0,1.0,1.0
206723_s_at,,0.0,1.0,1.0
206724_at,,0.0,1.0,1.0
206725_x_at,,0.0,1.0,1.0
206726_at,,0.0,1.0,1.0
206734_at,,0.0,1.0,1.0
206737_at,,0.0,1.0,1.0
206742_at,,0.0,1.0,1.0
206745_at,,0.0,1.0,1.0
206746_at,,0.0,1.0,1.0
206747_at,,0.0,1.0,1.0
206748_s_at,,0.0,1.0,1.0
206752_s_at,,0.0,1.0,1.0
206753_at,,0.0,1.0,1.0
206754_s_at,,0.0,1.0,1.0
206756_at,,0.0,1.0,1.0
206758_at,,0.0,1.0,1.0
206764_x_at,,0.0,1.0,1.0
206765_at,,0.0,1.0,1.0
206766_at,,0.0,1.0,1.0
206769_at,,0.0,1.0,1.0
206770_s_at,,0.0,1.0,1.0
206772_at,,0.0,1.0,1.0
206777_s_at,,0.0,1.0,1.0
206782_s_at,,0.0,1.0,1.0
206785_s_at,,0.0,1.0,1.0
206788_s_at,,0.0,1.0,1.0
206789_s_at,,0.0,1.0,1.0
206790_s_at,,0.0,1.0,1.0
206792_x_at,,0.0,1.0,1.0
206793_at,,0.0,1.0,1.0
206794_at,,0.0,1.0,1.0
206796_at,,0.0,1.0,1.0
206799_at,,0.0,1.0,1.0
206804_at,,0.0,1.0,1.0
206809_s_at,,0.0,1.0,1.0
206815_at,,0.0,1.0,1.0
206816_s_at,,0.0,1.0,1.0
206822_s_at,,0.0,1.0,1.0
206825_at,,0.0,1.0,1.0
206827_s_at,,0.0,1.0,1.0
206829_x_at,,0.0,1.0,1.0
206831_s_at,,0.0,1.0,1.0
206833_s_at,,0.0,1.0,1.0
206845_s_at,,0.0,1.0,1.0
206846_s_at,,0.0,1.0,1.0
206847_s_at,,0.0,1.0,1.0
206848_at,,0.0,1.0,1.0
206850_at,,0.0,1.0,1.0
206853_s_at,,0.0,1.0,1.0
206854_s_at,,0.0,1.0,1.0
206855_s_at,,0.0,1.0,1.0
206856_at,,0.0,1.0,1.0
206857_s_at,,0.0,1.0,1.0
206858_s_at,,0.0,1.0,1.0
206860_s_at,,0.0,1.0,1.0
206861_s_at,,0.0,1.0,1.0
206862_at,,0.0,1.0,1.0
206864_s_at,,0.0,1.0,1.0
206869_at,,0.0,1.0,1.0
206874_s_at,,0.0,1.0,1.0
206875_s_at,,0.0,1.0,1.0
206876_at,,0.0,1.0,1.0
206879_s_at,,0.0,1.0,1.0
206884_s_at,,0.0,1.0,1.0
206894_at,,0.0,1.0,1.0
206896_s_at,,0.0,1.0,1.0
206898_at,,0.0,1.0,1.0
206900_x_at,,0.0,1.0,1.0
206902_s_at,,0.0,1.0,1.0
206911_at,,0.0,1.0,1.0
206914_at,,0.0,1.0,1.0
206915_at,,0.0,1.0,1.0
206916_x_at,,0.0,1.0,1.0
206917_at,,0.0,1.0,1.0
206918_s_at,,0.0,1.0,1.0
206920_s_at,,0.0,1.0,1.0
206928_at,,0.0,1.0,1.0
206929_s_at,,0.0,1.0,1.0
206932_at,,0.0,1.0,1.0
206936_x_at,,0.0,1.0,1.0
206941_x_at,,0.0,1.0,1.0
206944_at,,0.0,1.0,1.0
206945_at,,0.0,1.0,1.0
206949_s_at,,0.0,1.0,1.0
206951_at,,0.0,1.0,1.0
206953_s_at,,0.0,1.0,1.0
206955_at,,0.0,1.0,1.0
206956_at,,0.0,1.0,1.0
206958_s_at,,0.0,1.0,1.0
206959_s_at,,0.0,1.0,1.0
206961_s_at,,0.0,1.0,1.0
206965_at,,0.0,1.0,1.0
206966_s_at,,0.0,1.0,1.0
206967_at,,0.0,1.0,1.0
206968_s_at,,0.0,1.0,1.0
206971_at,,0.0,1.0,1.0
206972_s_at,,0.0,1.0,1.0
206974_at,,0.0,1.0,1.0
206976_s_at,,0.0,1.0,1.0
206978_at,,0.0,1.0,1.0
206983_at,,0.0,1.0,1.0
206989_s_at,,0.0,1.0,1.0
206991_s_at,,0.0,1.0,1.0
206992_s_at,,0.0,1.0,1.0
206993_at,,0.0,1.0,1.0
206994_at,,0.0,1.0,1.0
206995_x_at,,0.0,1.0,1.0
206998_x_at,,0.0,1.0,1.0
206999_at,,0.0,1.0,1.0
207000_s_at,,0.0,1.0,1.0
207001_x_at,,0.0,1.0,1.0
207002_s_at,,0.0,1.0,1.0
207004_at,,0.0,1.0,1.0
207006_s_at,,0.0,1.0,1.0
207008_at,,0.0,1.0,1.0
207011_s_at,,0.0,1.0,1.0
207012_at,,0.0,1.0,1.0
207016_s_at,,0.0,1.0,1.0
207017_at,,0.0,1.0,1.0
207018_s_at,,0.0,1.0,1.0
207020_at,,0.0,1.0,1.0
207023_x_at,,0.0,1.0,1.0
207029_at,,0.0,1.0,1.0
207030_s_at,,0.0,1.0,1.0
207035_at,,0.0,1.0,1.0
207037_at,,0.0,1.0,1.0
207038_at,,0.0,1.0,1.0
207039_at,,0.0,1.0,1.0
207040_s_at,,0.0,1.0,1.0
207043_s_at,,0.0,1.0,1.0
207046_at,,0.0,1.0,1.0
207056_s_at,,0.0,1.0,1.0
207057_at,,0.0,1.0,1.0
207059_at,,0.0,1.0,1.0
207068_at,,0.0,1.0,1.0
207069_s_at,,0.0,1.0,1.0
207071_s_at,,0.0,1.0,1.0
207076_s_at,,0.0,1.0,1.0
207078_at,,0.0,1.0,1.0
207079_s_at,,0.0,1.0,1.0
207081_s_at,,0.0,1.0,1.0
207085_x_at,,0.0,1.0,1.0
207088_s_at,,0.0,1.0,1.0
207090_x_at,,0.0,1.0,1.0
207092_at,,0.0,1.0,1.0
207094_at,,0.0,1.0,1.0
207096_at,,0.0,1.0,1.0
207098_s_at,,0.0,1.0,1.0
207100_s_at,,0.0,1.0,1.0
207103_at,,0.0,1.0,1.0
207104_x_at,,0.0,1.0,1.0
207105_s_at,,0.0,1.0,1.0
207108_s_at,,0.0,1.0,1.0
207109_at,,0.0,1.0,1.0
207110_at,,0.0,1.0,1.0
207112_s_at,,0.0,1.0,1.0
207113_s_at,,0.0,1.0,1.0
207115_x_at,,0.0,1.0,1.0
207117_at,,0.0,1.0,1.0
207120_at,,0.0,1.0,1.0
207121_s_at,,0.0,1.0,1.0
207122_x_at,,0.0,1.0,1.0
207124_s_at,,0.0,1.0,1.0
207127_s_at,,0.0,1.0,1.0
207130_at,,0.0,1.0,1.0
207131_x_at,,0.0,1.0,1.0
207132_x_at,,0.0,1.0,1.0
207133_x_at,,0.0,1.0,1.0
207134_x_at,,0.0,1.0,1.0
207141_s_at,,0.0,1.0,1.0
207142_at,,0.0,1.0,1.0
207144_s_at,,0.0,1.0,1.0
207147_at,,0.0,1.0,1.0
207153_s_at,,0.0,1.0,1.0
207156_at,,0.0,1.0,1.0
207157_s_at,,0.0,1.0,1.0
207159_x_at,,0.0,1.0,1.0
207163_s_at,,0.0,1.0,1.0
207164_s_at,,0.0,1.0,1.0
207165_at,,0.0,1.0,1.0
207168_s_at,,0.0,1.0,1.0
207169_x_at,,0.0,1.0,1.0
207170_s_at,,0.0,1.0,1.0
207172_s_at,,0.0,1.0,1.0
